sentence	is_counterfactual
OK,LADIES VERY SEXY,BUT YOU MUST BE IN SHAPE OR WEAR SPANKS UNDER .THE MATERIAL IS A LITTLE THIN, BUT IT HUGS YOUR BODY AND SHOWS OFF YOUR CURVES,THE OFF THE SHOULDER STYLE IS VERY FLATTERING,IF YOU ARE LARGER,STILL BUY THIS ITEM YOU WILL STILL BLOW THEIR MINDS	0
I do wish the belly panel came in a nude color.	1
For the price level, you would be hard pressed to find any other speaker out there that provides a high level of sound quality at such a nice price point.	0
Truth be told I always wanted to be a PI!	0
You won't go wrong with this one but in all honestly, I prefer the Shark (for a little more money)	0
I wanted to use these was as a part of 5.1 system as surrounds or rear amp.	0
It's nice and it doesn't look or feel cheap like some other headphone cables!	0
I just wanted to say that this is a fantastic series, one which I read all of in just under two weeks.	0
This was very disapointing I was not expecting the finest materials but felt you should be able ot wear them at least once without them falling appart.	0
This is absurd, even more so because it shows two separate memory cards instead of displaying all the storage as one logical drive.	0
"""The author has a good voice in describing certain setting elements, but these descriptions are largely taken from \the world without us\"""", an internationally recognized best seller that thoughtfully describes how the world would adapt to the sudden disappearance of humanity."""""""	0
Since Senseo pods are hard to find, except online, these are the answer.	0
There have been many Classic Detectives, but the father of them all must be Sherlock Holmes.	0
I ordered the hat for part of a Halloween costume and it's so small it doesn't even fit my 7 year old daughter.	0
his unique approach to study and practice was rather unorthodox as we would view it now, however, without Dr.	0
The colors are really pretty, they are long enough to wind around your neck a couple of times and tie loosely in a cool way, and they won't make you hot in the spring and summer, so you can wear one with a tank or sleeveless shirt even though it's hot out.	0
I really needed two size 4s for my twin daughters but I could only find 1 left in the entire internet universe so I went ahead and ordered the 5 so they would be in matching dresses.	0
THE VERY HOT ATTIC WILL SLOW THE INSTALLATION AS OTHER WORK MUST BE DONE AT THE SAME TIME.	0
It doesn't put out quite as much mist as other models, but that has saved us many times from a burnt unit.	0
It looks gorgeous and I couldn't be happier.	0
Better than the picture and just what I wanted!	0
The frequent translations of French phrases (which were kept in the translation) are in courier (non-proportional) font but quite often the main text of the book will be in courier for a page or so before correcting back to the Roman font it should be in.	0
I haven't seen this type yet in stores.	0
It's plug and play and connects to my iphone every time without issue.	0
This was very disappointing after a second costume in my order also had missing pieces	0
This does exactly what I wanted it to do and would consider getting more for the other doors.	0
I would probably have picked it up and looked it over if it was in a store.	1
Also wish the cord was solid and not one that can be pulled out so easily, but it is also a safety feature.	0
For anyone thinking that I must have been careless with the hat and the review is not legitimate (as I have thought of some reviewers in the past) I will tell you this is not the case.	0
On a side note the cat loves to sleep on this blanket too, not sure whether that would be considered a plus in another house or not.	0
prints are 8x10, however they are printed on a 10x12 page, and if you want to put them into a frame, you must cut the excess border around each picture to fit them into an 8x10 frame.	0
